PACKET_ID,PACKET_TYPE_Control_Packet,CONTROL_PACKET_TYPE_DIO,CONTROL_PACKET_TYPE_App1_CBR,CONTROL_PACKET_TYPE_DAO,SOURCE_ID,RECEIVER_ID,NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS_Successful,PACKET_STATUS_Collided,Class Type
0,1,0,0,0,10,6,330000,330000,6,1,0,1
0,1,1,0,0,13,1,514137,514137,6,1,0,1
0,1,1,0,0,13,3,514137,514137,6,1,0,1
0,1,1,0,0,13,4,514137,514137,6,1,0,1
0,1,1,0,0,13,5,514137,514137,6,1,0,1
0,1,1,0,0,13,9,514137,514137,6,1,0,1
0,1,1,0,0,13,11,514137,514137,6,1,0,1
0,1,1,0,0,13,12,514137,514137,6,1,0,1
0,1,1,0,0,13,14,514137,514137,6,1,0,1
0,1,1,0,0,13,15,514137,514137,6,1,0,1
0,1,1,0,0,12,1,514137,514137,6,0,1,1
0,1,1,0,0,12,3,514137,514137,6,0,1,1
0,1,1,0,0,12,4,514137,514137,6,0,1,1
0,1,1,0,0,12,5,514137,514137,6,0,1,1
0,1,1,0,0,12,9,514137,514137,6,0,0,1
0,1,1,0,0,12,11,514137,514137,6,0,1,1
0,1,1,0,0,12,13,514137,514137,6,0,1,1
0,1,1,0,0,12,14,514137,514137,6,0,1,1
0,1,1,0,0,15,6,514136,514136,6,0,1,1
0,1,0,0,0,10,5,98823059,98823059,0,1,0,2
0,1,0,0,0,10,4,98823068,98823068,0,1,0,2
0,1,0,0,0,2,3,9568000,9568000,6,1,0,2
0,1,0,0,0,2,5,98825586,98825586,0,1,0,2
0,1,0,0,0,2,4,98825595,98825595,0,1,0,2
0,1,0,0,0,6,3,9599000,9599000,6,1,0,2
0,1,0,0,0,6,5,98828724,98828724,0,1,0,2
0,1,0,0,0,6,4,98828733,98828733,0,1,0,2
0,1,0,0,0,6,3,9600000,9600000,6,1,0,2
0,1,0,0,0,6,5,98831445,98831445,0,1,0,2
0,1,0,0,0,6,4,98831454,98831454,0,1,0,2
0,1,0,0,0,2,3,9569000,9569000,6,1,0,2
0,1,0,0,0,2,5,98833747,98833747,0,1,0,2
0,1,0,0,0,2,4,98833756,98833756,0,1,0,2
0,1,0,0,0,6,3,9601000,9601000,6,1,0,2
0,1,0,0,0,6,5,98836406,98836406,0,1,0,2
0,1,0,0,0,6,4,98836415,98836415,0,1,0,2
579,0,0,1,0,1,3,11560000,11560000,6,1,0,2
579,0,0,1,0,1,5,98841204,98841204,0,1,0,2
579,0,0,1,0,1,4,98841219,98841219,0,1,0,2
0,1,0,0,0,2,3,9570000,9570000,6,1,0,2
0,1,0,0,0,2,5,98844148,98844148,0,1,0,2
0,1,0,0,0,2,4,98844157,98844157,0,1,0,2
0,1,0,0,0,6,3,9602000,9602000,6,0,1,2
579,0,0,1,0,1,3,11560000,11560000,6,1,0,2
579,0,0,1,0,1,5,98852373,98852373,0,1,0,2
579,0,0,1,0,1,4,98852388,98852388,0,1,0,2
0,1,0,0,0,2,3,9572000,9572000,6,0,1,2
0,1,0,0,0,2,3,9573000,9573000,6,0,1,2
0,1,0,0,0,2,3,9574000,9574000,6,0,1,2
0,1,0,0,0,6,3,9604000,9604000,6,0,1,2
0,1,0,0,0,10,3,9757000,9757000,6,1,0,2
0,1,0,0,0,10,5,98879860,98879860,0,1,0,2
0,1,0,0,0,10,4,98879869,98879869,0,1,0,2
579,0,0,1,0,1,3,11560000,11560000,6,1,0,2
579,0,0,1,0,1,5,98884218,98884218,0,1,0,2
579,0,0,1,0,1,4,98884230,98884230,0,1,0,2
580,0,0,1,0,1,3,11580000,11580000,6,1,0,2
580,0,0,1,0,1,5,98891547,98891547,0,1,0,2
580,0,0,1,0,1,4,98891562,98891562,0,1,0,2
0,1,0,0,0,10,3,9758000,9758000,6,1,0,2
0,1,0,0,0,10,5,98894421,98894421,0,1,0,2
0,1,0,0,0,10,4,98894430,98894430,0,1,0,2
580,0,0,1,0,1,3,11580000,11580000,6,1,0,2
580,0,0,1,0,1,5,98900476,98900476,0,1,0,2
580,0,0,1,0,1,4,98900491,98900491,0,1,0,2
0,1,0,0,0,10,3,9759000,9759000,6,0,1,2
580,0,0,1,0,1,3,11580000,11580000,6,1,0,2
580,0,0,1,0,1,5,98907805,98907805,0,1,0,2
580,0,0,1,0,1,4,98907820,98907820,0,1,0,2
0,1,0,0,0,2,3,9577000,9577000,6,1,0,2
0,1,0,0,0,2,5,98910522,98910522,0,1,0,2
0,1,0,0,0,2,4,98910531,98910531,0,1,0,2
0,1,0,0,0,10,3,9760000,9760000,6,0,1,2
0,1,0,0,0,10,3,9761000,9761000,6,0,1,2
580,0,0,1,0,1,3,11580000,11580000,6,1,0,2
580,0,0,1,0,1,5,98920894,98920894,0,1,0,2
580,0,0,1,0,1,4,98920909,98920909,0,1,0,2
580,0,0,1,0,1,3,11580000,11580000,6,1,0,2
580,0,0,1,0,1,5,98926303,98926303,0,1,0,2
580,0,0,1,0,1,4,98926318,98926318,0,1,0,2
580,0,0,1,0,1,3,11580000,11580000,6,1,0,2
580,0,0,1,0,1,5,98932352,98932352,0,1,0,2
580,0,0,1,0,1,4,98932367,98932367,0,1,0,2
580,0,0,1,0,1,3,11580000,11580000,6,1,0,2
580,0,0,1,0,1,5,98937761,98937761,0,1,0,2
580,0,0,1,0,1,4,98937776,98937776,0,1,0,2
0,1,0,0,0,10,3,9763000,9763000,6,1,0,2
0,1,0,0,0,10,5,98941244,98941244,0,1,0,2
0,1,0,0,0,10,4,98941253,98941253,0,1,0,2
0,1,0,0,0,10,3,9764000,9764000,6,0,1,2
0,1,0,0,0,6,3,9608000,9608000,6,1,0,2
0,1,0,0,0,6,5,98947419,98947419,0,1,0,2
0,1,0,0,0,6,4,98947428,98947428,0,1,0,2
0,1,0,0,0,10,3,9765000,9765000,6,1,0,2
0,1,0,0,0,10,5,98950365,98950365,0,1,0,2
0,1,0,0,0,10,4,98950374,98950374,0,1,0,2
0,1,0,0,0,10,3,9766000,9766000,6,1,0,2
0,1,0,0,0,10,5,98953086,98953086,0,1,0,2
0,1,0,0,0,10,4,98953095,98953095,0,1,0,2
0,1,0,0,0,10,3,9767000,9767000,6,1,0,2
0,1,0,0,0,10,5,98957407,98957407,0,1,0,2
0,1,0,0,0,10,4,98957416,98957416,0,1,0,2
0,1,0,0,0,10,3,9768000,9768000,6,1,0,2
0,1,0,0,0,10,5,98960128,98960128,0,1,0,2
0,1,0,0,0,10,4,98960137,98960137,0,1,0,2
580,0,0,1,0,1,3,11580000,11580000,6,1,0,2
580,0,0,1,0,1,5,98965890,98965890,0,1,0,2
580,0,0,1,0,1,4,98965905,98965905,0,1,0,2
0,1,0,0,0,10,3,9769000,9769000,6,1,0,2
0,1,0,0,0,10,5,98968609,98968609,0,1,0,2
0,1,0,0,0,10,4,98968618,98968618,0,1,0,2
580,0,0,1,0,1,3,11580000,11580000,6,1,0,2
580,0,0,1,0,1,5,98974819,98974819,0,1,0,2
580,0,0,1,0,1,4,98974834,98974834,0,1,0,2
0,1,0,0,0,6,3,9610000,9610000,6,0,1,2
0,1,0,0,0,2,3,9583000,9583000,6,1,0,2
0,1,0,0,0,2,5,98979774,98979774,0,1,0,2
0,1,0,0,0,2,4,98979783,98979783,0,1,0,2
0,1,0,0,0,6,3,9611000,9611000,6,1,0,2
0,1,0,0,0,6,5,98982014,98982014,0,1,0,2
0,1,0,0,0,6,4,98982023,98982023,0,1,0,2
0,1,0,0,0,6,3,9612000,9612000,6,1,0,2
0,1,0,0,0,6,5,98986015,98986015,0,1,0,2
0,1,0,0,0,6,4,98986024,98986024,0,1,0,2
0,1,0,0,0,2,3,9584000,9584000,6,1,0,2
0,1,0,0,0,2,5,98988255,98988255,0,1,0,2
0,1,0,0,0,2,4,98988264,98988264,0,1,0,2
0,1,0,0,0,10,3,9771000,9771000,6,1,0,2
0,1,0,0,0,10,5,98991170,98991170,0,1,0,2
0,1,0,0,0,10,4,98991179,98991179,0,1,0,2
0,1,0,0,0,10,3,9772000,9772000,6,1,0,2
0,1,0,0,0,10,5,98994851,98994851,0,1,0,2
0,1,0,0,0,10,4,98994860,98994860,0,1,0,2
0,1,0,0,0,2,3,9585000,9585000,6,1,0,2
0,1,0,0,0,2,5,98997376,98997376,0,1,0,2
0,1,0,0,0,2,4,98997385,98997385,0,1,0,2
580,0,0,1,0,1,3,11580000,11580000,6,1,0,2
580,0,0,1,0,1,5,99002308,99002308,0,1,0,2
580,0,0,1,0,1,4,99002323,99002323,0,1,0,2
0,1,0,0,0,6,3,9614000,9614000,6,1,0,2
0,1,0,0,0,6,5,99005696,99005696,0,1,0,2
0,1,0,0,0,6,4,99005705,99005705,0,1,0,2
0,1,0,0,0,6,3,9615000,9615000,6,1,0,2
0,1,0,0,0,6,5,99008737,99008737,0,1,0,2
0,1,0,0,0,6,4,99008746,99008746,0,1,0,2
580,0,0,1,0,1,3,11580000,11580000,6,1,0,2
580,0,0,1,0,1,5,99013605,99013605,0,1,0,2
580,0,0,1,0,1,4,99013620,99013620,0,1,0,2
0,1,0,0,1,11,3,99007273,99007273,6,0,1,2
580,0,0,1,0,1,3,11580000,11580000,6,1,0,2
580,0,0,1,0,1,5,99021574,99021574,0,1,0,2
580,0,0,1,0,1,4,99021589,99021589,0,1,0,2
0,1,0,0,0,2,3,9586000,9586000,6,1,0,2
0,1,0,0,0,2,5,99024097,99024097,0,1,0,2
0,1,0,0,0,2,4,99024106,99024106,0,1,0,2
0,1,0,0,1,13,3,99007273,99007273,6,0,1,2
580,0,0,1,0,1,3,11580000,11580000,6,1,0,2
580,0,0,1,0,1,5,99032423,99032423,0,1,0,2
580,0,0,1,0,1,4,99032438,99032438,0,1,0,2
0,1,0,0,0,2,3,9587000,9587000,6,1,0,2
0,1,0,0,0,2,5,99035138,99035138,0,1,0,2
0,1,0,0,0,2,4,99035147,99035147,0,1,0,2
0,1,0,0,0,6,3,9618000,9618000,6,0,1,2
0,1,0,0,0,6,3,9619000,9619000,6,1,0,2
0,1,0,0,0,6,5,99041540,99041540,0,1,0,2
0,1,0,0,0,6,4,99041549,99041549,0,1,0,2
0,1,0,0,0,10,3,9775000,9775000,6,1,0,2
0,1,0,0,0,10,5,99043780,99043780,0,1,0,2
0,1,0,0,0,10,4,99043789,99043789,0,1,0,2
0,1,0,0,0,6,3,9620000,9620000,6,0,1,2
0,1,0,0,0,10,3,9776000,9776000,6,1,0,2
0,1,0,0,0,10,5,99048741,99048741,0,1,0,2
0,1,0,0,0,10,4,99048750,99048750,0,1,0,2
0,1,0,0,0,6,3,9621000,9621000,6,1,0,2
0,1,0,0,0,6,5,99050981,99050981,0,1,0,2
0,1,0,0,0,6,4,99050990,99050990,0,1,0,2
0,1,0,0,0,6,3,9622000,9622000,6,1,0,2
0,1,0,0,0,6,5,99053702,99053702,0,1,0,2
0,1,0,0,0,6,4,99053711,99053711,0,1,0,2
0,1,0,0,0,6,3,9623000,9623000,6,1,0,2
0,1,0,0,0,6,5,99056423,99056423,0,1,0,2
0,1,0,0,0,6,4,99056432,99056432,0,1,0,2
0,1,0,0,0,10,3,9777000,9777000,6,1,0,2
0,1,0,0,0,10,5,99059462,99059462,0,1,0,2
0,1,0,0,0,10,4,99059471,99059471,0,1,0,2
0,1,0,0,0,10,3,9778000,9778000,6,0,1,2
0,1,0,0,0,10,3,9779000,9779000,6,1,0,2
0,1,0,0,0,10,5,99064425,99064425,0,1,0,2
0,1,0,0,0,10,4,99064434,99064434,0,1,0,2
0,1,0,0,0,6,3,9625000,9625000,6,1,0,2
0,1,0,0,0,6,5,99068265,99068265,0,1,0,2
0,1,0,0,0,6,4,99068274,99068274,0,1,0,2
0,1,0,0,0,2,3,9590000,9590000,6,1,0,2
0,1,0,0,0,2,5,99070501,99070501,0,1,0,2
0,1,0,0,0,2,4,99070510,99070510,0,1,0,2
0,1,0,0,0,6,3,9626000,9626000,6,1,0,2
0,1,0,0,0,6,5,99073226,99073226,0,1,0,2
0,1,0,0,0,6,4,99073235,99073235,0,1,0,2
581,0,0,1,0,1,3,11600000,11600000,6,1,0,2
581,0,0,1,0,1,5,99078408,99078408,0,1,0,2
581,0,0,1,0,1,4,99078423,99078423,0,1,0,2
581,0,0,1,0,1,3,11600000,11600000,6,1,0,2
581,0,0,1,0,1,5,99083817,99083817,0,1,0,2
581,0,0,1,0,1,4,99083832,99083832,0,1,0,2
0,1,0,0,0,2,3,9591000,9591000,6,0,1,2
581,0,0,1,0,1,3,11600000,11600000,6,1,0,2
581,0,0,1,0,1,5,99092874,99092874,0,1,0,2
581,0,0,1,0,1,4,99092889,99092889,0,1,0,2
0,1,0,0,0,2,3,9592000,9592000,6,0,1,2
0,1,0,0,0,10,3,9782000,9782000,6,1,0,2
0,1,0,0,0,10,5,99101227,99101227,0,1,0,2
0,1,0,0,0,10,4,99101236,99101236,0,1,0,2
0,1,0,0,0,2,3,9593000,9593000,6,1,0,2
0,1,0,0,0,2,5,99104204,99104204,0,1,0,2
0,1,0,0,0,2,4,99104213,99104213,0,1,0,2
0,1,0,0,0,6,3,9629000,9629000,6,1,0,2
0,1,0,0,0,6,5,99107307,99107307,0,1,0,2
0,1,0,0,0,6,4,99107316,99107316,0,1,0,2
0,1,0,0,0,6,3,9630000,9630000,6,1,0,2
0,1,0,0,0,6,5,99110028,99110028,0,1,0,2
0,1,0,0,0,6,4,99110037,99110037,0,1,0,2
0,1,0,0,0,6,3,9631000,9631000,6,1,0,2
0,1,0,0,0,6,5,99114669,99114669,0,1,0,2
0,1,0,0,0,6,4,99114678,99114678,0,1,0,2
0,1,0,0,0,6,3,9632000,9632000,6,1,0,2
0,1,0,0,0,6,5,99117390,99117390,0,1,0,2
0,1,0,0,0,6,4,99117399,99117399,0,1,0,2
581,0,0,1,0,1,3,11600000,11600000,6,1,0,2
581,0,0,1,0,1,5,99122252,99122252,0,1,0,2
581,0,0,1,0,1,4,99122267,99122267,0,1,0,2
581,0,0,1,0,1,3,11600000,11600000,6,1,0,2
581,0,0,1,0,1,5,99127981,99127981,0,1,0,2
581,0,0,1,0,1,4,99127996,99127996,0,1,0,2
0,1,0,0,0,2,3,9595000,9595000,6,1,0,2
0,1,0,0,0,2,5,99130093,99130093,0,1,0,2
0,1,0,0,0,2,4,99130102,99130102,0,1,0,2
0,1,0,0,0,10,3,9784000,9784000,6,1,0,2
0,1,0,0,0,10,5,99133388,99133388,0,1,0,2
0,1,0,0,0,10,4,99133397,99133397,0,1,0,2
0,1,0,0,0,10,3,9785000,9785000,6,1,0,2
0,1,0,0,0,10,5,99137709,99137709,0,1,0,2
0,1,0,0,0,10,4,99137718,99137718,0,1,0,2
0,1,0,0,0,6,3,9633000,9633000,6,0,1,2
581,0,0,1,0,1,3,11600000,11600000,6,1,0,2
581,0,0,1,0,1,5,99146510,99146510,0,1,0,2
581,0,0,1,0,1,4,99146525,99146525,0,1,0,2
0,1,0,0,0,2,3,9597000,9597000,6,1,0,2
0,1,0,0,0,2,5,99149774,99149774,0,1,0,2
0,1,0,0,0,2,4,99149783,99149783,0,1,0,2
0,1,0,0,0,2,3,9598000,9598000,6,1,0,2
0,1,0,0,0,2,5,99152495,99152495,0,1,0,2
0,1,0,0,0,2,4,99152504,99152504,0,1,0,2
581,0,0,1,0,1,3,11600000,11600000,6,1,0,2
581,0,0,1,0,1,5,99157679,99157679,0,1,0,2
581,0,0,1,0,1,4,99157694,99157694,0,1,0,2
581,0,0,1,0,1,3,11600000,11600000,6,1,0,2
581,0,0,1,0,1,5,99164048,99164048,0,1,0,2
581,0,0,1,0,1,4,99164063,99164063,0,1,0,2
581,0,0,1,0,1,3,11600000,11600000,6,1,0,2
581,0,0,1,0,1,5,99169777,99169777,0,1,0,2
581,0,0,1,0,1,4,99169792,99169792,0,1,0,2
0,1,0,0,0,6,3,9635000,9635000,6,1,0,2
0,1,0,0,0,6,5,99171951,99171951,0,1,0,2
0,1,0,0,0,6,4,99171960,99171960,0,1,0,2
0,1,0,0,0,10,3,9788000,9788000,6,1,0,2
0,1,0,0,0,10,5,99174959,99174959,0,1,0,2
0,1,0,0,0,10,4,99174968,99174968,0,1,0,2
0,1,0,0,0,10,3,9789000,9789000,6,1,0,2
0,1,0,0,0,10,5,99178640,99178640,0,1,0,2
0,1,0,0,0,10,4,99178649,99178649,0,1,0,2
581,0,0,1,0,1,3,11600000,11600000,6,1,0,2
581,0,0,1,0,1,5,99183826,99183826,0,1,0,2
581,0,0,1,0,1,4,99183841,99183841,0,1,0,2
0,1,0,0,0,2,3,9600000,9600000,6,1,0,2
0,1,0,0,0,2,5,99186064,99186064,0,1,0,2
0,1,0,0,0,2,4,99186073,99186073,0,1,0,2
581,0,0,1,0,1,3,11600000,11600000,6,1,0,2
581,0,0,1,0,1,5,99191475,99191475,0,1,0,2
581,0,0,1,0,1,4,99191490,99191490,0,1,0,2
0,1,0,0,0,6,3,9636000,9636000,6,1,0,2
0,1,0,0,0,6,5,99194832,99194832,0,1,0,2
0,1,0,0,0,6,4,99194841,99194841,0,1,0,2
0,1,0,0,0,10,3,9790000,9790000,6,1,0,2
0,1,0,0,0,10,5,99197041,99197041,0,1,0,2
0,1,0,0,0,10,4,99197050,99197050,0,1,0,2
0,1,0,0,0,10,3,9791000,9791000,6,1,0,2
0,1,0,0,0,10,5,99199762,99199762,0,1,0,2
0,1,0,0,0,10,4,99199771,99199771,0,1,0,2
0,1,0,0,0,10,3,9792000,9792000,6,1,0,2
0,1,0,0,0,10,5,99204403,99204403,0,1,0,2
0,1,0,0,0,10,4,99204412,99204412,0,1,0,2
0,1,0,0,0,10,3,9793000,9793000,6,1,0,2
0,1,0,0,0,10,5,99209364,99209364,0,1,0,2
0,1,0,0,0,10,4,99209373,99209373,0,1,0,2
0,1,0,0,0,6,3,9637000,9637000,6,0,1,2
581,0,0,1,0,1,3,11600000,11600000,6,1,0,2
581,0,0,1,0,1,5,99218964,99218964,0,1,0,2
581,0,0,1,0,1,4,99218976,99218976,0,1,0,2
0,1,0,0,0,6,3,9639000,9639000,6,1,0,2
0,1,0,0,0,6,5,99221685,99221685,0,1,0,2
0,1,0,0,0,6,4,99221694,99221694,0,1,0,2
582,0,0,1,0,1,3,11620000,11620000,6,1,0,2
582,0,0,1,0,1,5,99227573,99227573,0,1,0,2
582,0,0,1,0,1,4,99227588,99227588,0,1,0,2
0,1,0,0,0,6,3,9640000,9640000,6,1,0,2
0,1,0,0,0,6,5,99230166,99230166,0,1,0,2
0,1,0,0,0,6,4,99230175,99230175,0,1,0,2
0,1,0,0,0,10,3,9796000,9796000,6,1,0,2
0,1,0,0,0,10,5,99233205,99233205,0,1,0,2
0,1,0,0,0,10,4,99233214,99233214,0,1,0,2
0,1,0,0,0,10,3,9797000,9797000,6,1,0,2
0,1,0,0,0,10,5,99236886,99236886,0,1,0,2
0,1,0,0,0,10,4,99236895,99236895,0,1,0,2
0,1,0,0,0,6,3,9641000,9641000,6,1,0,2
0,1,0,0,0,6,5,99239607,99239607,0,1,0,2
0,1,0,0,0,6,4,99239616,99239616,0,1,0,2
582,0,0,1,0,1,3,11620000,11620000,6,1,0,2
582,0,0,1,0,1,5,99244822,99244822,0,1,0,2
582,0,0,1,0,1,4,99244837,99244837,0,1,0,2
0,1,0,0,0,2,3,9603000,9603000,6,1,0,2
0,1,0,0,0,2,5,99247574,99247574,0,1,0,2
0,1,0,0,0,2,4,99247583,99247583,0,1,0,2
0,1,0,0,0,2,3,9604000,9604000,6,1,0,2
0,1,0,0,0,2,5,99250615,99250615,0,1,0,2
0,1,0,0,0,2,4,99250624,99250624,0,1,0,2
582,0,0,1,0,1,3,11620000,11620000,6,1,0,2
582,0,0,1,0,1,5,99256631,99256631,0,1,0,2
582,0,0,1,0,1,4,99256646,99256646,0,1,0,2
0,1,0,0,0,10,3,9799000,9799000,6,1,0,2
0,1,0,0,0,10,5,99259032,99259032,0,1,0,2
0,1,0,0,0,10,4,99259041,99259041,0,1,0,2
0,1,0,0,0,10,3,9800000,9800000,6,1,0,2
0,1,0,0,0,10,5,99261753,99261753,0,1,0,2
0,1,0,0,0,10,4,99261762,99261762,0,1,0,2
0,1,0,0,0,10,3,9801000,9801000,6,1,0,2
0,1,0,0,0,10,5,99266074,99266074,0,1,0,2
0,1,0,0,0,10,4,99266083,99266083,0,1,0,2
0,1,0,0,0,10,3,9802000,9802000,6,1,0,2
0,1,0,0,0,10,5,99268795,99268795,0,1,0,2
0,1,0,0,0,10,4,99268804,99268804,0,1,0,2
0,1,0,0,0,2,3,9605000,9605000,6,0,1,2
0,1,0,0,0,2,3,9606000,9606000,6,0,1,2
0,1,0,0,0,2,3,9607000,9607000,6,0,1,2
0,1,0,0,0,6,3,9645000,9645000,6,1,0,2
0,1,0,0,0,6,5,99282906,99282906,0,1,0,2
0,1,0,0,0,6,4,99282915,99282915,0,1,0,2
0,1,0,0,0,6,3,9646000,9646000,6,1,0,2
0,1,0,0,0,6,5,99285627,99285627,0,1,0,2
0,1,0,0,0,6,4,99285636,99285636,0,1,0,2
0,1,0,0,0,2,3,9608000,9608000,6,1,0,2
0,1,0,0,0,2,5,99287801,99287801,0,1,0,2
0,1,0,0,0,2,4,99287810,99287810,0,1,0,2
0,1,0,0,0,6,3,9647000,9647000,6,1,0,2
0,1,0,0,0,6,5,99289948,99289948,0,1,0,2
0,1,0,0,0,6,4,99289957,99289957,0,1,0,2
0,1,0,0,0,2,3,9609000,9609000,6,1,0,2
0,1,0,0,0,2,5,99292442,99292442,0,1,0,2
0,1,0,0,0,2,4,99292451,99292451,0,1,0,2
582,0,0,1,0,1,3,11620000,11620000,6,1,0,2
582,0,0,1,0,1,5,99297529,99297529,0,1,0,2
582,0,0,1,0,1,4,99297544,99297544,0,1,0,2
0,1,0,0,0,6,3,9648000,9648000,6,1,0,2
0,1,0,0,0,6,5,99299709,99299709,0,1,0,2
0,1,0,0,0,6,4,99299718,99299718,0,1,0,2
0,1,0,0,0,10,3,9804000,9804000,6,1,0,2
0,1,0,0,0,10,5,99302044,99302044,0,1,0,2
0,1,0,0,0,10,4,99302053,99302053,0,1,0,2
0,1,0,0,0,6,3,9649000,9649000,6,1,0,2
0,1,0,0,0,6,5,99304670,99304670,0,1,0,2
0,1,0,0,0,6,4,99304679,99304679,0,1,0,2
0,1,0,0,0,6,3,9650000,9650000,6,1,0,2
0,1,0,0,0,6,5,99308031,99308031,0,1,0,2
0,1,0,0,0,6,4,99308040,99308040,0,1,0,2
0,1,0,0,0,10,3,9805000,9805000,6,1,0,2
0,1,0,0,0,10,5,99310525,99310525,0,1,0,2
0,1,0,0,0,10,4,99310534,99310534,0,1,0,2
0,1,0,0,0,6,3,9651000,9651000,6,0,1,2
0,1,0,0,0,2,3,9611000,9611000,6,1,0,2
0,1,0,0,0,2,5,99318203,99318203,0,1,0,2
0,1,0,0,0,2,4,99318212,99318212,0,1,0,2
0,1,0,0,0,6,3,9652000,9652000,6,1,0,2
0,1,0,0,0,6,5,99321339,99321339,0,1,0,2
0,1,0,0,0,6,4,99321348,99321348,0,1,0,2
0,1,0,0,0,2,3,9612000,9612000,6,1,0,2
0,1,0,0,0,2,5,99324764,99324764,0,1,0,2
0,1,0,0,0,2,4,99324773,99324773,0,1,0,2
0,1,0,0,0,10,3,9806000,9806000,6,1,0,2
0,1,0,0,0,10,5,99328606,99328606,0,1,0,2
0,1,0,0,0,10,4,99328615,99328615,0,1,0,2
0,1,0,0,0,10,3,9807000,9807000,6,1,0,2
0,1,0,0,0,10,5,99331327,99331327,0,1,0,2
0,1,0,0,0,10,4,99331336,99331336,0,1,0,2
0,1,0,0,0,2,3,9613000,9613000,6,1,0,2
16,0,0,1,0,2,6,2919990,2919990,6,1,0,0
16,0,0,1,0,2,7,3018084,3018084,0,1,0,0
16,0,0,1,0,2,8,3018096,3018096,0,1,0,0
0,1,0,0,1,3,9,3016442,3016442,6,1,0,0
0,1,0,0,1,13,6,3008089,3008089,6,1,0,0
0,1,0,0,1,11,13,3016488,3016488,6,1,0,0
0,1,0,0,1,4,9,3016624,3016624,6,1,0,0
0,1,0,0,1,2,6,3008135,3008135,6,1,0,0
0,1,0,0,1,12,13,3016518,3016518,6,0,1,0
0,1,0,0,1,11,13,3025462,3025462,6,0,1,0
0,1,0,0,1,5,9,3025507,3025507,6,1,0,0
0,1,0,0,1,9,6,3008089,3008089,6,1,0,0
0,1,0,0,1,12,13,3032409,3032409,6,0,1,0
0,1,0,0,1,13,6,3032862,3032862,6,1,0,0
0,1,0,0,1,11,13,3032409,3032409,6,0,1,0
0,1,0,0,1,9,6,3032862,3032862,6,0,1,0
0,1,0,0,1,9,6,3037951,3037951,6,1,0,0
0,1,0,0,1,5,9,3037543,3037543,6,1,0,0
0,1,0,0,1,4,9,3037589,3037589,6,1,0,0
0,1,0,0,1,2,6,3053519,3053519,6,1,0,0
0,1,0,0,1,5,9,3053065,3053065,6,0,1,0
0,1,0,0,1,13,6,3053473,3053473,6,1,0,0
0,1,0,0,1,12,13,3053020,3053020,6,1,0,0
0,1,0,0,1,15,6,3053519,3053519,6,1,0,0
0,1,0,0,1,3,9,3032318,3032318,6,1,0,0
0,1,0,0,1,4,9,3053111,3053111,6,0,1,0
0,1,0,0,1,12,13,3068813,3068813,6,0,1,0
0,1,0,0,1,3,9,3037407,3037407,6,1,0,0
0,1,0,0,1,11,13,3068813,3068813,6,0,1,0
0,1,0,0,1,5,9,3068858,3068858,6,0,1,0
0,1,0,0,1,12,13,3077649,3077649,6,1,0,0
0,1,0,0,1,3,9,3052929,3052929,6,1,0,0
0,1,0,0,1,3,9,3068722,3068722,6,1,0,0
0,1,0,0,1,11,13,3077649,3077649,6,1,0,0
0,1,0,0,1,3,9,3073140,3073140,6,1,0,0
0,1,0,0,1,3,9,3077558,3077558,6,1,0,0
0,1,0,0,1,11,13,3098548,3098548,6,1,0,0
17,0,0,1,0,2,6,3114656,3114656,6,1,0,0
17,0,0,1,0,2,7,3119744,3119744,0,1,0,0
17,0,0,1,0,2,8,3119759,3119759,0,1,0,0
17,0,0,1,0,2,6,3114656,3114656,6,1,0,0
17,0,0,1,0,2,7,3127393,3127393,0,1,0,0
17,0,0,1,0,2,8,3127408,3127408,0,1,0,0
17,0,0,1,0,2,6,3114656,3114656,6,1,0,0
17,0,0,1,0,2,7,3133762,3133762,0,1,0,0
17,0,0,1,0,2,8,3133777,3133777,0,1,0,0
17,0,0,1,0,2,6,3114656,3114656,6,1,0,0
17,0,0,1,0,2,7,3141411,3141411,0,1,0,0
17,0,0,1,0,2,8,3141426,3141426,0,1,0,0
17,0,0,1,0,2,6,3114656,3114656,6,1,0,0
17,0,0,1,0,2,7,3147780,3147780,0,1,0,0
17,0,0,1,0,2,8,3147795,3147795,0,1,0,0
17,0,0,1,0,2,6,3114656,3114656,6,1,0,0
17,0,0,1,0,2,7,3155109,3155109,0,1,0,0
17,0,0,1,0,2,8,3155124,3155124,0,1,0,0
17,0,0,1,0,2,6,3114656,3114656,6,1,0,0
17,0,0,1,0,2,7,3162118,3162118,0,1,0,0
17,0,0,1,0,2,8,3162133,3162133,0,1,0,0
17,0,0,1,0,2,6,3114656,3114656,6,1,0,0
17,0,0,1,0,2,7,3169127,3169127,0,1,0,0
17,0,0,1,0,2,8,3169142,3169142,0,1,0,0
17,0,0,1,0,2,6,3114656,3114656,6,1,0,0
17,0,0,1,0,2,7,3175496,3175496,0,1,0,0
17,0,0,1,0,2,8,3175511,3175511,0,1,0,0
17,0,0,1,0,2,6,3114656,3114656,6,1,0,0
17,0,0,1,0,2,7,3182825,3182825,0,1,0,0
17,0,0,1,0,2,8,3182840,3182840,0,1,0,0
17,0,0,1,0,2,6,3114656,3114656,6,1,0,0
